id,lat,long,name
6000,-4.045611499267286,-131.34398822659398,kkkm
6000,-4.096479188387106,-131.3079257925126,kkkm
6000,-4.147344602844457,-131.27185843451383,kkkm
6000,-4.198207716263359,-131.23578608913792,kkkm
6000,-4.2490685022561845,-131.19970869290506,kkkm
6000,-4.299926934424893,-131.16362618231187,kkkm
6000,-4.350782986360502,-131.12753849383392,kkkm
6000,-4.401636631644287,-131.09144556392937,kkkm
6000,-4.45248784384548,-131.05534732902643,kkkm
6000,-4.503336596523605,-131.0192437255392,kkkm
6000,-4.554182863226142,-130.98313468985356,kkkm
6000,-4.605026617488772,-130.947020158338,kkkm
6000,-4.655867832836922,-130.91090006733344,kkkm
6000,-4.706706482782845,-130.87477435315756,kkkm
6000,-4.757542540827974,-130.83864295211262,kkkm
6000,-4.8083759804622535,-130.8025058004641,kkkm
6000,-4.8592067751634715,-130.76636283446362,kkkm
6000,-4.9100348983960505,-130.7302139903345,kkkm
6000,-4.960860323613412,-130.6940592042743,kkkm
6000,-5.011683024255477,-130.65789841246053,kkkm
6000,-5.0625029737502905,-130.621731551041,kkkm
6000,-5.113320145513099,-130.58555855613963,kkkm
6000,-5.164134512946056,-130.54937936385335,kkkm
6000,-5.214946049438966,-130.5131939102568,kkkm
6000,-5.265754728367134,-130.47700213139393,kkkm
6000,-5.316560523093388,-130.44080396328582,kkkm
6000,-5.367363406966546,-130.40459934192828,kkkm
6000,-5.418163353323104,-130.36838820328148,kkkm
6000,-5.4689603354848035,-130.33217048328814,kkkm
6000,-5.519754326759834,-130.29594611785546,kkkm
6000,-5.570545300442119,-130.25971504287588,kkkm
6000,-5.621333229810987,-130.22347719419335,kkkm
6000,-5.672118088132331,-130.18723250764108,kkkm
6000,-5.7228998486578435,-130.15098091901564,kkkm
6000,-5.773678484623584,-130.11472236408537,kkkm
6000,-5.824453969251936,-130.07845677859137,kkkm
6000,-5.875226275748568,-130.04218409824665,kkkm
6000,-5.925995377307091,-130.00590425872966,kkkm
6000,-5.976761247103193,-129.96961719569103,kkkm
6000,-6.0275238582986175,-129.93332284475264,kkkm
6000,-6.078283184039461,-129.89702114150728,kkkm
