Time,OEM Velocity,TLE Velocity,OEM Speed,TLE Speed,Difference,Error
2023-07-16 00:03:00+00:00,[ 1.8494881  -4.51984718  5.90454241],[ 1.81151563 -4.52784562  5.91052285],7.662456906963203,7.662718527053406,-0.0002616200902032517,0.003414310754106902
2023-07-16 00:07:00+00:00,[ 3.76569842 -3.93402041  5.39180536],[ 3.73178671 -3.94832496  5.40532757],7.663456541317783,7.663750272197458,-0.0002937308796751026,0.0038328772152806338
2023-07-16 00:11:00+00:00,[ 5.40749189 -3.0617944   4.48539945],[ 5.38013081 -3.08132738  4.50542393],7.663834663806563,7.664152320207161,-0.00031765640059777667,0.004144875438113893
2023-07-16 00:15:00+00:00,[ 6.65505021 -1.96705228  3.25197534],[ 6.63618097 -1.99036167  3.27695977],7.663832697697951,7.664130922691285,-0.00029822499333409525,0.003891329640111736
2023-07-16 00:19:00+00:00,[ 7.4179096  -0.72970271  1.78183392],[ 7.40877417 -0.75508622  1.80995098],7.663731536194025,7.663942358930066,-0.00021082273604111634,0.002750914943268165
2023-07-16 00:23:00+00:00,[7.64100743 0.56038175 0.18211962],[7.64220189 0.53469779 0.21140247],7.663692958922715,7.663800780024854,-0.0001078211021390274,0.0014069079061093258
2023-07-16 00:27:00+00:00,[ 7.30829554  1.80967127 -1.43084089],[ 7.31976305  1.78551011 -1.4024698 ],7.663771885652265,7.663804467493033,-3.258184076759818e-05,0.0004251410565676712
2023-07-16 00:31:00+00:00,[ 6.4437992   2.92762371 -2.9398339 ],[ 6.4647295   2.90671334 -2.91439541],7.663951470705455,7.663903088231976,4.838247347915825e-05,0.0006312993194710916
2023-07-16 00:35:00+00:00,[ 5.10989902  3.83300142 -4.23491111],[ 5.13883093  3.81683284 -4.21423914],7.664035493600757,7.6639159580389355,0.00011953556182131564,0.001559694783787527
2023-07-16 00:39:00+00:00,[ 3.40334232  4.4596624  -5.22131906],[ 3.43823702  4.44942285 -5.20690504],7.663778474664474,7.66359560928689,0.00018286537758349652,0.002386099470229044
2023-07-16 00:43:00+00:00,[ 1.4486079   4.76163237 -5.82657429],[ 1.48697733  4.75811184 -5.81949335],7.662935178276136,7.662717058673584,0.00021811960255213592,0.002846423693762791
2023-07-16 00:47:00+00:00,[-0.61110289  4.71684702 -6.00625334],[-0.57205522  4.72032574 -6.00705693],7.661407947654194,7.661165396757806,0.00024255089638813843,0.003165878883429041
2023-07-16 00:51:00+00:00,[-2.62483903  4.32891899 -5.74761424],[-2.58794643  4.33917514 -5.75623963],7.659268179751441,7.658994860509575,0.00027331924186668743,0.0035684772415888587
2023-07-16 00:55:00+00:00,[-4.44549114  3.62685653 -5.07040943],[-4.41342406  3.64317536 -5.08626081],7.6567311246486645,7.6564409241413784,0.0002902005072860092,0.0037901357976616334
2023-07-16 00:59:00+00:00,[-5.94095481  2.66258907 -4.02514231],[-5.91607553  2.68380786 -4.04711149],7.654155426083183,7.653880439003966,0.00027498707921758125,0.0035926508400979623
2023-07-16 01:03:00+00:00,[-7.00378994  1.50670688 -2.68878884],[-6.98796224  1.5312885  -2.71529195],7.651981743575379,7.651749542621216,0.0002322009541630976,0.0030345204934402
